funding,teamSize,marketSize,founderExperience,burnRate,runwayMonths,competitionLevel,productStage,industryGrowth,investorTier,success
12190142.552838624,38,169092183.89366612,7.761928474020392,120487.09566456878,22.960070491292214,5.244412611728993,1.6270791508692968,1.551677565558213,4.772809411604481,1
3493430.0613771016,8,582069681.3403337,5.552250059226671,346485.1286432506,7.5180025471403376,1.0935159943765242,3.3724145993487635,4.431422743926193,1.6098713894211412,1
1394526.7004070624,42,975475073.6108164,11.407524006976473,194929.39748995515,30.030086929067785,2.4583718007527158,2.5596806928186355,3.048413781058531,4.770357442119057,1
18982822.191341333,24,761697374.6027224,5.010168717716694,90574.40442327013,19.188457520041617,1.9208733098949788,3.8902839254857398,8.547260804057514,1.850300334322546,1
19316077.458183732,35,423963362.3183944,6.224107186566159,187808.83155405757,26.975894200585635,1.3962321622027687,3.6842984012280287,1.944995157303783,3.1848517061419925,1
16187107.227517577,14,5499976.499308372,17.00079709986387,127701.60028648903,11.238966104880582,7.426155797296084,4.197198036031675,4.245611043730831,2.9550468587289007,1
6161814.006550076,14,313962735.1270405,12.063776468090374,401973.92078642535,25.270720523585712,2.73084285754362,4.468100092130516,7.259427831769707,3.049832394906676,1
2043675.068727039,10,527232528.404523,2.9136505465873674,492016.4289751737,23.82211963055081,8.547578149658374,4.279302012494647,9.076527259662722,2.069519045155464,1
13716237.227591923,12,324926622.97811866,14.52943086991663,32235.86673428837,28.66983755753831,3.38021945932987,2.792243358873539,4.017850390524849,4.122554775923389,1
8859034.625418065,38,111923888.10083568,4.149184029597568,351209.6659113353,14.922038779529117,1.2909439584175733,2.234910921462031,6.457946732193835,3.970333203295022,1
2528560.8734110985,44,443322191.90503263,8.660098602249601,146699.76013927354,33.994967249145276,8.386078095777062,3.009209851873887,4.362846310628397,4.815860529310683,1
9954020.511214277,46,253999564.1487505,12.932144736785867,51876.14905726134,34.839032081871956,5.195312654778884,3.140514026552168,2.8259302184370183,3.0279641116271425,1
784331.5701928461,34,909323144.08504,5.438590749149745,26888.628600940887,32.04370833664064,6.3955489624209445,2.252698067767556,3.9314602088321986,3.1923682654250363,1
18195476.001367763,41,102652773.97251472,7.682136293515844,442884.641221965,23.161012984816253,4.026045597774068,3.1600261805590733,6.723119469081759,4.613491636775258,1
5249721.633840336,10,50103476.095985666,14.682991946083018,189731.12099734377,18.608648119840517,1.4143635654007762,1.4231186086585264,7.4470540475105516,4.677758492162511,1
13284193.458644241,17,6308854.985707185,18.758219068486866,497381.06820349,7.739772557098646,4.331593802477121,1.924167180061152,4.3354504492184684,3.5981467442936164,1
6303050.414179278,17,328741614.8011721,10.58490113918946,232341.0404625019,34.41683404382969,5.66457733264215,3.9841923475622223,2.3727884426648758,4.2815803517681825,1
10449353.621438434,3,660726451.3626877,0.19941943113245486,110046.9208502597,34.553440310951004,1.105179431829567,1.73132891329496,2.256017611202849,3.0205588319727883,1
10979534.558931265,31,730683339.1289109,6.76927502483661,393028.912890822,6.560653649390516,6.168610289834369,1.5561513929736006,8.313526896069375,2.5527821204731067,1
3778603.664957988,1,453808421.6983414,7.972686696910689,464716.26385630335,16.706626399221605,9.037379391032555,2.149372765283054,6.879461688630294,4.4562733177846585,1
19394734.092514716,12,684644321.8048115,6.7834724000448805,411498.09477223567,32.401091047747855,2.9605647017802363,2.4841964670450123,7.552277259674052,4.109087819544525,1
15525143.18488618,39,360554122.1791481,8.725377222311256,377695.63233321335,8.425560991188549,9.34092245033559,2.3141947377928616,5.394287958689973,1.96964637597211,1
18796028.937127363,4,668138413.7666303,12.653325076367993,180655.85336920086,11.896991301306223,1.878476669412274,2.498421539457619,5.115878028581775,1.190580495490111,1
17907064.27351021,42,41555389.317071036,2.422560539955063,50955.3746696205,35.36031950458772,8.428927152005393,1.5596493715904334,2.90035118131445,3.262399321448023,1
11998209.578340594,13,391362231.58243716,5.45261017735011,116623.6873088431,31.418664363610457,8.562919224719415,1.6615806318971478,2.5150573289412463,4.366466085507888,1
18445297.276960026,34,791058827.955546,10.152961720352492,234468.9220387525,33.36190482251291,3.31983876608325,1.943339918390298,2.3852201009871368,1.988805859430673,1
1861000.790833198,42,803203024.4285424,6.311466163599501,478975.9376069139,10.264632559659516,9.620590671176206,2.6079680698132495,9.926097826971983,4.06958153775572,1
4000058.9621409895,21,716432630.0968189,19.821706762707187,366970.00624417,12.33947876900535,4.749388531406,2.3435964064737465,8.388025615371966,2.656028936252401,1
1000023.0493197076,22,205034381.94929454,8.628629340749765,417575.8616807587,24.16249753055247,2.2713047871903442,4.165339725706438,6.635166463625342,2.3428341735509073,1
6574073.58218896,4,247957913.8117026,17.395983071844327,153101.07051510847,21.052146630080976,6.3254300574445,3.102071653052304,2.929635249675633,1.691265204544766,1
7834678.064820692,18,996092638.5372478,17.93019671227729,348235.0531776815,14.955101716411466,9.969532336407397,3.302804108184542,4.0389292681913425,4.73717438740972,1
5499845.732300528,5,104274629.19475792,16.720139994447,433970.3088214383,32.515388992117394,9.09362394063365,3.2423717376156005,4.157071446219313,1.9027921322585404,1
16591876.432123395,19,181482036.20350698,0.9379648189033563,250117.52715036058,33.04165846606719,3.507425435035922,2.5951002342491862,5.2990606541299625,2.116754556491601,1
7199391.201202427,2,130896229.39448246,18.95493463226703,226348.09291076416,14.750520304398336,6.192879394405381,4.921933195145734,4.797971148614509,2.3259513483563183,1
5690596.742778877,12,328327308.71993196,2.5748512426635384,365314.1664472538,10.672594217758194,2.0383089370913496,1.1493151085819773,9.407378657409243,2.138647651544914,1
10899652.054849144,17,210965659.39868945,0.6880725542858901,288757.6093974782,10.472772623109405,5.156603239033805,1.8633511124391102,7.487286963168551,1.65162244244754,1
2904392.0769977765,10,498190271.58822435,8.287392158131151,496722.11993314105,20.532755861758172,5.707630609220633,2.138618794620293,1.732647195907898,2.4178002540524104,1
16063719.91700539,34,476544686.17323977,3.8926806551571214,224049.3443497096,9.987554862040588,3.8375046849801566,4.525192266686039,4.239611200607005,2.8870911893795497,1
1583557.8092274393,6,901604113.8318518,3.6839305932647237,104452.77311599356,20.200206662856758,5.35768374643305,4.67547654321662,2.1966636654569367,3.207090053217825,1
19739050.038350295,8,35705207.4973367,5.756392267523012,246528.82533743017,19.858022185795726,9.279446123630562,4.384415279257585,3.514190994405766,1.6259984079009526,1
15467670.909003483,11,320559697.09109557,4.968112104937097,132898.39668691106,32.523306396169716,5.501238734617576,2.6678039242947564,9.6300370301867,4.117655064785287,1
4054442.062530031,12,597061234.1050931,13.695908043003062,289401.8339813605,14.886313194001112,8.478912795108377,4.658495558960707,7.347371906574917,2.2461176093400836,1
209890.13075968775,9,605196960.0821198,3.7355461327214012,80382.556370214,22.819573759229325,3.8565138624709046,1.3940323848875753,1.0706697644444423,4.671794665504286,1
16327682.4262512,2,480646102.785195,10.86236610394517,475988.6113036093,28.304995928522892,9.742638001352335,3.60973880112922,3.9597516319827224,2.3182097399820063,1
14166461.14256758,8,815849875.2738191,19.728530922870597,432714.98313927726,23.87744385149719,1.8411691010066693,4.748895110326099,4.948315633309748,4.451515512910262,1
14607242.644015647,11,63659449.24304433,8.647648419125778,94671.39061225779,34.62203534940411,6.270279821577903,4.019599360288406,6.422512861294905,2.410130303911137,1
15448279.89905032,36,815672277.8145558,12.83746217590873,102748.60291856465,24.0683244149931,8.108990156501225,2.111468674408945,5.497543161861853,3.0233311499244544,1
1573488.5695083982,10,495259486.1952679,19.38743355459747,265970.5637542479,33.05586535410336,8.326368876792209,3.870023271071937,1.6279547554263987,2.4894187638280347,1
7233467.998031025,21,134626934.38192517,2.752779960827285,390983.06578002806,13.351691677612289,2.7845299970833772,2.1790534782506548,5.639927218151335,2.548381258247304,1
2405794.2845500815,20,885816211.6269372,8.372140185860989,125158.08112041414,22.82258318338309,4.614812998164876,1.446328456840288,2.172333484477675,3.4743288147628077,1
17275758.17492431,48,649579550.7614225,17.003848003905084,49266.425388575284,22.299177796999633,6.617765552176928,3.8688861353350354,5.672797918584763,3.7717143790439787,1
12503632.723868402,8,164382141.13731515,18.646113654897597,281856.45275965525,35.68356330420251,3.8429443879517495,1.7169065748557863,3.214617489748948,4.481894085985545,1
6684870.694567719,36,34616073.67562758,12.024721159178103,351966.61476896476,12.135189401973705,6.92466413692132,1.4442597552627658,2.2977306916813016,3.2762101688871628,1
1364811.1706918704,29,141968538.68431664,2.8684120508044675,137295.43582050415,10.229801950979324,4.4090260418143234,3.207040218593944,3.591306451949454,1.8673766099560543,0
6288548.202141678,42,609189162.2202132,18.029431678953102,375088.5381203063,24.350162328912614,4.157796903267001,3.482501035723412,1.8965987067819559,4.95832038698577,1
6571148.108332266,12,180116939.0247884,3.4889313238188513,476309.0167734122,12.7107642999619,1.9726135434136864,1.2042251378257016,3.5558535098783253,3.7350937538277798,1
14619162.948927475,14,226537311.80015308,7.057556966642371,85795.73248902698,25.174660369508697,1.3532759096774116,1.0178755519965468,8.8023943411257,2.4990088296566237,1
12787393.67996874,48,26114586.030557867,7.5101595552452345,265293.9513481738,35.17467265558653,8.517464110109637,4.5282813215726065,3.7645362744715247,4.872817899577665,1
17755533.5772689,50,723207741.566365,8.945830797452562,47284.13632715965,34.39517986192373,5.405900429404668,1.4610102438521717,5.231998307309398,4.833894003265872,1
9497077.010722792,21,810554035.3596777,15.803316318618991,119197.28347074347,12.93309073931994,6.06585819888106,3.3355922111986214,5.678275223976473,1.318156885589389,1
2479925.494172204,22,797051328.595351,16.042887562049692,63113.289661315175,11.126890446364468,4.3499892027563245,4.814184989683565,2.6046168340101223,1.0793026514977164,1
14293571.2657376,21,128440583.21291995,14.393101465562284,213923.1790784972,22.82217861487637,2.230678409263934,3.04764046364168,4.976060130930725,1.177826393720475,1
15239622.46747626,44,903397826.2613705,0.44257348843163236,413999.25937988365,23.603318646694504,5.046147979220859,1.5591920367108414,8.676830094243543,3.7412576915637654,1
11269416.231632976,50,672606550.644606,11.296902044343032,297022.61625045503,25.867502141419507,3.060613702280518,2.5739380128884597,1.7247436639482805,3.8435163419797136,1
15442246.881095763,30,897631093.7544876,14.949859117628,126840.72183940676,28.244727779604254,8.539147420994894,3.496168591377931,9.305376595980224,3.8961111019688697,1
9926532.367651375,39,447713344.02613294,8.892504801230857,39253.110605947084,24.028719320160125,9.88109684267041,4.051358548276822,8.840022120250355,3.520957551334202,1
10502383.304701682,20,437517906.22261405,18.89872090730793,285631.1337376414,9.352590111589883,9.001865219282251,3.4277519782821217,8.702465668223951,2.1419652616962095,1
8608066.265335137,24,784751982.1662104,16.47621043760702,83742.42319547408,29.704739117083435,5.754468393330674,1.1372629380067916,2.7868849810341905,1.668515625565962,1
605840.6222074942,23,94204557.62126678,12.763101309736616,184512.33313460348,8.38551553573878,6.653185706638401,1.5724114610597724,5.3588223866483675,4.711433266110639,0
2247039.397166759,7,521353162.59825087,1.2485036736502675,264892.28427853086,6.599780586515762,9.533102884653145,2.487206755179974,6.545399234553113,4.652560674783841,1
725440.7951660116,9,836547851.3955945,13.046924951662763,453791.6171293724,29.089745898356295,5.848137402298526,3.822854741303915,1.8995493161057198,1.969944404333519,1
12764567.18414923,1,830362370.5065018,18.231592025044378,59275.19700258415,22.450722733070275,6.747302109623956,3.3373118997888183,6.011609612820377,1.6717485434302386,1
6355684.023418901,26,956176723.4860266,7.588907737619028,340931.64428807865,26.957742557595697,6.663065533680954,1.1787799343882042,8.560388921750413,2.501363968394522,1
10220556.754177585,38,698574320.9370159,16.76265051210722,26759.017042341693,17.48241972622796,7.373090366312186,4.187543630415552,9.428985452070794,1.193626494127952,1
18160572.831129253,38,208562858.8102886,6.26322285724358,322356.10513294203,6.332774805734775,6.762565896204869,3.4204977254230573,3.504956738901434,1.648556475697212,1
5060915.360062611,44,21260034.57968624,11.402065830946055,284735.59487868496,15.930460473930761,7.036348582500154,4.548600142003686,3.5986539021908923,2.5211959914138924,1
8266620.168409032,22,479936382.8284748,12.968488367415647,409695.9776432325,24.24405698769428,7.533050250095184,2.6706123950603136,3.436575556329201,1.9549758292225823,1
15135467.657006668,44,514190161.756933,13.559900751177898,275197.98697495006,12.771092114103292,8.281893067011538,2.96080712335019,2.381050658025193,3.9472810583621594,1
4653083.493283287,10,241022321.91443253,17.650986289286962,189255.96786854597,26.634130008987942,4.627494723367037,2.6222030785416406,4.876423784340146,4.619838527327792,1
1631900.2055929806,6,125572749.6764796,4.692445340125642,136520.41823754876,29.832030296758347,7.712505858345204,3.8898181180360707,8.060219634214057,4.636560648393352,1
5866053.912983984,17,586621958.0243185,5.247391705779494,60919.87605539504,19.628009950966774,1.9018338323856607,4.0085234234462686,7.408797765563791,3.417111160716998,1
3308303.616354688,50,764491418.3501172,14.080819866214735,276614.083662287,32.27163894207503,8.885693190173757,3.892969576191637,9.10287416186164,3.8139589467710575,1
18600983.281617206,38,993160949.4865704,3.543876249680762,446394.52479131287,31.644496937073537,3.610398771182726,2.16639719941735,4.201673344389427,2.976125749479401,1
16181595.553331897,24,758544314.593308,9.285408099279206,267077.3570987309,32.34173858375502,4.631142826785553,3.5441261481726123,6.149973265796874,1.5867508512275825,1
12704734.754557427,10,793838781.8413254,0.4006876815443028,374769.3715836283,25.83111097970505,8.232493713917576,2.3541126645753763,7.898819451240222,3.540143318976783,1
17442065.744735584,8,616844417.3505687,2.8195867398022822,163248.77034443629,15.143669990207396,6.7328833428190515,4.336801647457536,9.083559736776618,2.39981525193551,1
16093074.330292378,21,985936736.3110477,13.576927700577228,235102.81273988853,20.43753847114716,3.777651908660513,1.22046464916509,8.845788807909656,1.0231740216222667,1
3812744.171832113,6,640316428.7294558,14.949232069635078,175809.53765404708,27.31531948593274,3.0285920001217628,1.1508830107697703,5.1896583498661615,3.299814823364955,1
17861924.06995056,21,860393033.1133046,2.306380664757537,72447.73345035074,12.316909597877183,9.61943003839531,1.4068336981703724,9.161720503163004,1.793475164776011,1
10832910.61412145,39,945838861.5947148,4.55419100822394,220154.52957608236,28.16530527763579,1.7899872492842812,1.809452777852759,4.996501833636213,4.5460225455730665,1
16168059.087764844,24,929928642.0000604,1.978088930741022,386857.87128186383,22.44265851279121,1.0390159774840715,1.150541436339736,9.12548996189927,4.735778892909435,1
17932216.868477516,33,382033928.43957317,8.668256878502337,209587.99978136827,8.880523208506899,7.056414120577153,1.286466756845388,7.992737262052355,1.648692245410504,1
6428269.1519400915,18,79583396.2559444,2.5223214148926654,332086.0266647683,22.718589810005017,6.530269843742666,2.224225970938589,2.9948312997336717,1.1176511382290322,0
2290033.2981007677,28,172701828.8367076,8.7459203433378,384135.4323444129,8.003284146374499,7.638525666566054,1.399162727141023,9.367009067377989,1.0161777380801071,0
4635909.73458464,32,60164082.091210864,14.641965116022632,174913.38906383488,6.4292185513986615,7.5847044844814215,4.208295106699164,3.182181318404342,4.6521742214013635,1
8599444.9936625,12,106291537.89431089,13.66777266286835,402806.9886106289,32.688830097218535,8.769332145394209,1.2154695558425228,9.17577965962764,1.6080742926465947,1
16378493.841857612,48,185466594.64780393,5.609209737036904,182684.34414546064,20.69748334813484,9.298977313676112,4.631717787541744,6.535981625041415,2.741329762183528,1
17228538.606801234,42,341753222.27081436,13.475250984938649,142931.38902101893,22.29868965120974,7.975221294320974,4.483358175763897,7.006384964805913,1.2286454659590351,1
238347.397570695,27,543996106.9285008,18.554242617991537,126774.16052473521,14.398133148908007,3.090635214598871,1.83353746352256,1.9840013471596454,2.4933834689746432,1
10263871.321293559,10,711970377.295731,6.950487741698311,115953.98994792285,22.282341583724804,5.171465604690767,1.2861082110768285,1.5916692559529824,4.141699590614193,1
8406478.962660702,46,211716408.7704054,6.582383073952132,373819.55495043047,11.066060764491983,6.775437165903002,1.4221401806228924,9.715069219062755,2.6266746549436903,1
4519945.428367532,42,672849881.8339012,11.428773029640348,446004.44530732045,28.369373921535754,5.854287419602678,3.2363529466571728,4.032349531531585,4.10232080610894,1
2485320.809940288,32,704554815.4279172,4.910036220549436,130711.26760893883,30.700474812116568,2.430077611911622,3.403662959939513,8.599340081773864,3.755356897271575,1
6818541.910932196,42,559063714.5293232,13.03157855960504,60915.34294215389,31.67627339757781,6.303457275616411,2.26233114430321,7.340279051710866,3.0692323711769323,1
18863903.10785913,26,903714251.9289119,16.64523541344962,170608.14861845045,9.199581522837901,8.978757844905779,2.1873346731872028,6.43724543038088,3.9508392433485957,1
6531738.347213029,25,111883819.10788885,9.18637010197264,335766.67468225217,22.732632010343785,4.766655009385879,3.1260050739455405,7.166889569017107,4.516455976995957,1
10423933.372692985,11,177944336.14481705,13.590146498567648,196889.64426849867,30.262529095320986,7.020395419918631,2.2225121762687574,1.8044845319031073,4.172045789985353,1
14090077.282014038,23,429236159.56509537,13.037708477659907,283604.738821385,9.84649464637165,6.543408576487043,4.737277978354468,4.711557216823939,3.766919711174759,1
7336229.08734795,34,127586022.49900463,0.7733112369517903,377266.3835240938,8.9856722452223,4.393388231690645,2.5305271156123585,6.463687515409139,3.8072887822265864,1
19438463.446147118,40,566729847.5803634,3.668325903515528,216069.6949544233,30.508259960100627,6.087440864325096,1.8792549950981194,8.808066594147814,1.6443939345461018,1
19252701.169348013,23,399002066.142815,17.8706000363626,499853.5190581735,29.902081166736682,2.891908305089749,1.5838593861479175,7.4321861464111105,4.802687959848902,1
5110467.686924746,29,285311198.74138254,18.777842947300385,163015.6449130412,19.46079410890404,5.914965328256687,3.5268327735710177,3.275265399937431,1.822657095554153,1
9995245.26725847,31,170819823.20461965,15.608792798223547,489559.2088988562,9.291335065801945,8.189466314413412,2.3066464638584634,9.864336609018157,2.395808658066424,1
6087478.365353717,7,336002900.1098621,18.424962966553892,117454.2393118947,21.48369471950855,7.830529926321397,1.7551793303390988,6.787329317381389,3.0719460571719353,1
5768325.8381116055,40,608351391.4815097,6.122973018371496,73247.2367668591,17.844096000139984,4.2215909482636444,2.103262098539973,5.511849562842117,1.5047231241090633,1
834050.2523552027,33,576209425.6785222,4.95421943558094,380398.70004529663,21.55642293132038,2.008766943158579,2.231526292241812,8.032409322489059,3.3743033451957585,1
12230330.246199947,21,164460376.21002358,7.6860037512104,357108.63519257505,19.19685606076748,8.199483085358793,3.503333883841835,6.424303640274552,1.7307140834989339,1
10103312.562254343,2,125794890.92989278,1.106839971009057,409361.2866763829,23.055432401726673,3.3853518054507052,1.698726001020122,7.389896915517113,4.693470880952642,1
1124427.1498747882,18,27650085.846263655,16.197432380826555,184923.40243198635,27.81389155539882,1.4773939049086096,3.9312150604628897,6.554199153235591,4.554704534455447,1
5645064.638308568,47,13413168.200138334,19.683509702301546,466787.67384943215,29.245797109525757,5.006736641944026,2.2195290723172802,2.6095422180860766,3.1777017126933056,1
18174491.130736407,33,879930625.2839655,16.480585848732197,77351.08561907784,25.469465947135323,7.655234765918928,2.9532383625271206,5.890204547538663,2.7979052816441987,1
4867281.624272752,37,46043767.14938453,11.099506697050963,34533.008638940555,11.968218451391781,8.276440064402689,3.6193560394684057,3.5479103814104835,1.4104076485207737,1
2983407.9546153396,34,731489888.763373,5.9056394096589955,164270.66485374633,17.91369076815357,9.839819342997405,3.174480428779079,6.132596006886274,4.29320079244658,1
9840109.929523503,20,872113111.148712,3.9539577708716123,402715.7424321202,8.136720862071648,2.7046691562711116,3.648934167819889,2.1295318938688124,2.5174803945894624,1
19714444.036800954,35,98959790.71389513,7.281257435933199,343031.5074913511,19.550211842255145,3.644153654144795,2.2903820153400503,3.0876918277662293,1.98529613644748,1
4916899.903078858,50,436865122.4091846,13.339390590964125,229380.2068268591,35.11018238174553,6.485414486315475,4.853799677060001,8.27850334104303,4.981192076041079,1
13475497.393376984,18,962340680.1911024,8.941231110816473,143001.73481328101,25.25192122773032,8.302093274044223,2.8359588864357375,4.647434892761481,3.6731896493083873,1
15256230.34504148,46,834304521.8630615,18.68119640168972,48450.93764862906,10.638375439904907,3.1066751911824313,2.2877344391935384,7.064063970804485,1.2954504334298527,1
4828987.125448753,24,490214327.8259972,17.084406859314647,182002.67765478682,14.057329793262976,4.689230053363833,2.1855758449504243,5.480636419597109,4.205182817335453,1
14591505.337376006,8,762808541.6787614,2.048012319257979,240809.4885222798,7.937209389076404,4.675606016072429,1.1707798786265928,4.066275165192973,4.0016091706210215,1
7418884.341113139,30,833544246.8072321,2.6305044777141995,349771.44227417855,11.472416704558979,7.95643059788489,3.7392234760896597,5.456577253744628,2.6048010224659315,1
12682886.028812231,44,348678936.22553056,13.524783706002218,330066.5383742869,20.635249304333335,3.1683898511102924,2.050061108575882,8.323301319002514,1.494757031215256,1
12707241.244141804,10,892260763.9530909,4.615367799607086,474725.55340730137,16.345691442858982,9.718826992263349,4.8357208252903074,3.5344059738770506,2.9897795929951183,1
10761916.213087693,23,471002846.35747963,15.820597540235024,68190.04114537331,12.118869519263,5.5941743137191615,1.8417789815071668,4.792992507264086,4.053275662832229,1
1896766.4240827253,49,528279556.19527113,11.827162846527061,181443.25898198548,10.397952406885683,3.538601529447827,3.1179647747414827,2.823249560039777,1.3040590110627304,1
16722519.662225835,11,999707930.1840092,4.596610554667,251157.4793297112,25.68213350931618,3.5585565374663792,3.941882799337697,4.160700692677983,1.653765735300698,1
6483523.292937543,2,843459663.1860092,9.573735949611823,341933.98104991484,22.743071306185534,1.1646998803357342,4.480461179284029,8.965987381394509,3.4757047101734058,1
3811718.3569570994,26,362408235.767207,8.121525847340667,257816.81189187503,31.279209366446036,7.23187801680661,1.6258435712889057,8.071502609184282,3.238178950862537,1
911425.3169398019,36,11335250.876227247,17.463187183788094,458123.95133443456,11.497586571832603,7.98353472408038,4.941606161988133,4.362537634689048,4.620350704371945,0
11858769.569446012,33,626547899.7201008,0.6432494995410054,312162.7258879105,31.439563797847384,1.2918499563132064,4.626995941270728,2.1915512565607957,4.259168738019486,1
13583530.80066142,47,704209512.7019798,17.916877809335798,39039.39665178332,23.337335176795683,6.273410852178579,4.8513990649101295,4.779730215097514,4.675319053778024,1
430097.7956643374,13,651151887.4532362,13.041653657594868,74554.86515174445,13.986695819391468,8.035054009933797,4.4106830381665585,7.945501650562998,2.8638352138346628,1
10290651.860155692,40,967894488.8120499,14.750763750967575,381677.8695106681,14.206594217055336,4.38616043551902,4.510676912134258,1.3942089726209308,4.151203201410803,1
4607265.926438965,25,863108056.3048121,0.05214926785267471,363578.09424622124,17.711411704315573,4.894674245692207,3.395315663652652,7.708066129330379,1.194867039948024,1
12938938.529148052,4,449382861.4874679,12.564788680744648,93678.56087633847,19.803816500003826,4.254624099209262,4.38124025246953,7.119189377280711,2.177967266011789,1
3569891.9371993295,42,63794629.98490857,11.769723274220521,48276.15731151971,8.47515254210648,3.840856467098266,3.1360534314531883,1.5818404823906391,3.5770897797344086,1
13849660.988239072,19,476582710.7324949,10.744111127725997,297784.5706111369,31.259974969989837,5.420275512867287,3.1528686824526595,6.720762603770017,4.054735483271502,1
7796033.391380695,18,689554775.9420611,15.717337134117699,325154.639372832,9.646232079725822,2.494905941199021,3.2503203676039703,3.687902622721495,3.2819696008924386,1
